Variable,Index,Value
shifted_gust_speed,"(8, 1, 14)",36.472225109250445
shifted_gust_speed,"(8, 1, 15)",35.38258372331385
shifted_gust_speed,"(8, 1, 16)",34.3254963794295
shifted_gust_speed,"(8, 1, 17)",33.29999049554647
shifted_gust_speed,"(8, 1, 18)",32.30512254640015
shifted_gust_speed,"(8, 1, 19)",31.339977195414058
shifted_gust_speed,"(8, 1, 20)",30.40366645253671
shifted_gust_speed,"(8, 1, 21)",29.49532885723892
shifted_gust_speed,"(8, 1, 22)",28.614128685919894
shifted_gust_speed,"(8, 1, 23)",27.759255182992707
shifted_gust_speed,"(8, 1, 24)",0.0
shifted_gust_speed,"(8, 1, 25)",0.0
shifted_gust_speed,"(8, 1, 26)",0.0
shifted_gust_speed,"(8, 1, 27)",0.0
shifted_gust_speed,"(8, 1, 28)",0.0
shifted_gust_speed,"(8, 1, 29)",0.0
shifted_gust_speed,"(8, 1, 30)",0.0
shifted_gust_speed,"(8, 1, 31)",0.0
shifted_gust_speed,"(8, 1, 32)",0.0
shifted_gust_speed,"(8, 1, 33)",0.0
shifted_gust_speed,"(8, 1, 34)",0.0
shifted_gust_speed,"(8, 1, 35)",0.0
shifted_gust_speed,"(8, 1, 36)",0.0
shifted_gust_speed,"(8, 1, 37)",0.0
shifted_gust_speed,"(8, 1, 38)",0.0
shifted_gust_speed,"(8, 1, 39)",0.0
shifted_gust_speed,"(8, 1, 40)",0.0
shifted_gust_speed,"(8, 1, 41)",0.0
shifted_gust_speed,"(8, 1, 42)",0.0
shifted_gust_speed,"(8, 1, 43)",0.0
shifted_gust_speed,"(8, 1, 44)",0.0
shifted_gust_speed,"(8, 1, 45)",0.0
shifted_gust_speed,"(8, 1, 46)",0.0
shifted_gust_speed,"(8, 1, 47)",0.0
shifted_gust_speed,"(8, 1, 48)",0.0
shifted_gust_speed,"(8, 1, 49)",0.0
shifted_gust_speed,"(8, 1, 50)",0.0
shifted_gust_speed,"(8, 1, 51)",0.0
shifted_gust_speed,"(8, 1, 52)",0.0
shifted_gust_speed,"(8, 1, 53)",0.0
shifted_gust_speed,"(8, 1, 54)",0.0
shifted_gust_speed,"(8, 1, 55)",0.0
shifted_gust_speed,"(8, 1, 56)",0.0
shifted_gust_speed,"(8, 1, 57)",0.0
shifted_gust_speed,"(8, 1, 58)",0.0
shifted_gust_speed,"(8, 1, 59)",0.0
shifted_gust_speed,"(8, 1, 60)",0.0
shifted_gust_speed,"(8, 1, 61)",0.0
shifted_gust_speed,"(8, 1, 62)",0.0
shifted_gust_speed,"(8, 1, 63)",0.0
shifted_gust_speed,"(8, 1, 64)",0.0
shifted_gust_speed,"(8, 1, 65)",0.0
shifted_gust_speed,"(8, 1, 66)",0.0
shifted_gust_speed,"(8, 1, 67)",0.0
shifted_gust_speed,"(8, 1, 68)",0.0
shifted_gust_speed,"(8, 1, 69)",0.0
shifted_gust_speed,"(8, 1, 70)",0.0
shifted_gust_speed,"(8, 1, 71)",0.0
shifted_gust_speed,"(8, 1, 72)",0.0
shifted_gust_speed,"(8, 1, 73)",0.0
shifted_gust_speed,"(8, 1, 74)",0.0
shifted_gust_speed,"(8, 1, 75)",0.0
shifted_gust_speed,"(8, 1, 76)",0.0
shifted_gust_speed,"(8, 1, 77)",0.0
shifted_gust_speed,"(8, 1, 78)",0.0
shifted_gust_speed,"(8, 1, 79)",0.0
shifted_gust_speed,"(8, 1, 80)",0.0
shifted_gust_speed,"(8, 1, 81)",0.0
shifted_gust_speed,"(8, 1, 82)",0.0
shifted_gust_speed,"(8, 1, 83)",0.0
shifted_gust_speed,"(8, 1, 84)",0.0
shifted_gust_speed,"(8, 1, 85)",0.0
shifted_gust_speed,"(8, 1, 86)",0.0
shifted_gust_speed,"(8, 1, 87)",0.0
shifted_gust_speed,"(8, 1, 88)",0.0
shifted_gust_speed,"(8, 1, 89)",0.0
shifted_gust_speed,"(8, 1, 90)",0.0
shifted_gust_speed,"(8, 1, 91)",0.0
shifted_gust_speed,"(8, 1, 92)",0.0
shifted_gust_speed,"(8, 1, 93)",0.0
shifted_gust_speed,"(8, 1, 94)",0.0
shifted_gust_speed,"(8, 1, 95)",0.0
shifted_gust_speed,"(8, 1, 96)",0.0
shifted_gust_speed,"(8, 1, 97)",0.0
shifted_gust_speed,"(8, 1, 98)",0.0
shifted_gust_speed,"(8, 1, 99)",0.0
shifted_gust_speed,"(8, 1, 100)",0.0
shifted_gust_speed,"(8, 1, 101)",0.0
shifted_gust_speed,"(8, 1, 102)",0.0
shifted_gust_speed,"(8, 1, 103)",0.0
shifted_gust_speed,"(8, 1, 104)",0.0
shifted_gust_speed,"(8, 1, 105)",0.0
shifted_gust_speed,"(8, 1, 106)",0.0
shifted_gust_speed,"(8, 1, 107)",0.0
shifted_gust_speed,"(8, 1, 108)",0.0
shifted_gust_speed,"(8, 1, 109)",0.0
shifted_gust_speed,"(8, 1, 110)",0.0
shifted_gust_speed,"(8, 1, 111)",0.0
shifted_gust_speed,"(8, 1, 112)",0.0
shifted_gust_speed,"(8, 1, 113)",0.0
shifted_gust_speed,"(8, 1, 114)",0.0
shifted_gust_speed,"(8, 1, 115)",0.0
shifted_gust_speed,"(8, 1, 116)",0.0
shifted_gust_speed,"(8, 1, 117)",0.0
shifted_gust_speed,"(8, 1, 118)",0.0
shifted_gust_speed,"(8, 1, 119)",0.0
shifted_gust_speed,"(8, 1, 120)",0.0
shifted_gust_speed,"(8, 1, 121)",0.0
shifted_gust_speed,"(8, 1, 122)",0.0
shifted_gust_speed,"(8, 1, 123)",0.0
shifted_gust_speed,"(8, 1, 124)",0.0
shifted_gust_speed,"(8, 1, 125)",0.0
shifted_gust_speed,"(8, 1, 126)",0.0
shifted_gust_speed,"(8, 1, 127)",0.0
shifted_gust_speed,"(8, 1, 128)",0.0
shifted_gust_speed,"(8, 1, 129)",0.0
shifted_gust_speed,"(8, 1, 130)",0.0
shifted_gust_speed,"(8, 1, 131)",0.0
shifted_gust_speed,"(8, 1, 132)",0.0
shifted_gust_speed,"(8, 1, 133)",0.0
shifted_gust_speed,"(8, 1, 134)",0.0
shifted_gust_speed,"(8, 1, 135)",0.0
shifted_gust_speed,"(8, 1, 136)",0.0
shifted_gust_speed,"(8, 1, 137)",0.0
shifted_gust_speed,"(8, 1, 138)",0.0
shifted_gust_speed,"(8, 1, 139)",0.0
shifted_gust_speed,"(8, 1, 140)",0.0
shifted_gust_speed,"(8, 1, 141)",0.0
shifted_gust_speed,"(8, 1, 142)",0.0
shifted_gust_speed,"(8, 2, 1)",54.10128456790055
shifted_gust_speed,"(8, 2, 2)",52.48495876049688
shifted_gust_speed,"(8, 2, 3)",50.91692217832225
shifted_gust_speed,"(8, 2, 4)",49.39573213620603
shifted_gust_speed,"(8, 2, 5)",47.919989050528564
shifted_gust_speed,"(8, 2, 6)",46.48833515152252
shifted_gust_speed,"(8, 2, 7)",45.099453234045484
shifted_gust_speed,"(8, 2, 8)",43.75206544567432
shifted_gust_speed,"(8, 2, 9)",42.44493211100641
shifted_gust_speed,"(8, 2, 10)",41.17685059108588
shifted_gust_speed,"(8, 2, 11)",39.946654176905625
shifted_gust_speed,"(8, 2, 12)",38.75321101596688
shifted_gust_speed,"(8, 2, 13)",37.59542307090889
shifted_gust_speed,"(8, 2, 14)",36.472225109250445
shifted_gust_speed,"(8, 2, 15)",35.38258372331385
shifted_gust_speed,"(8, 2, 16)",34.3254963794295
shifted_gust_speed,"(8, 2, 17)",33.29999049554647
shifted_gust_speed,"(8, 2, 18)",32.30512254640015
shifted_gust_speed,"(8, 2, 19)",31.339977195414058
shifted_gust_speed,"(8, 2, 20)",30.40366645253671
shifted_gust_speed,"(8, 2, 21)",29.49532885723892
shifted_gust_speed,"(8, 2, 22)",28.614128685919894
shifted_gust_speed,"(8, 2, 23)",27.759255182992707
shifted_gust_speed,"(8, 2, 24)",0.0
shifted_gust_speed,"(8, 2, 25)",0.0
shifted_gust_speed,"(8, 2, 26)",0.0
shifted_gust_speed,"(8, 2, 27)",0.0
shifted_gust_speed,"(8, 2, 28)",0.0
shifted_gust_speed,"(8, 2, 29)",0.0
shifted_gust_speed,"(8, 2, 30)",0.0
shifted_gust_speed,"(8, 2, 31)",0.0
shifted_gust_speed,"(8, 2, 32)",0.0
shifted_gust_speed,"(8, 2, 33)",0.0
shifted_gust_speed,"(8, 2, 34)",0.0
shifted_gust_speed,"(8, 2, 35)",0.0
shifted_gust_speed,"(8, 2, 36)",0.0
shifted_gust_speed,"(8, 2, 37)",0.0
shifted_gust_speed,"(8, 2, 38)",0.0
shifted_gust_speed,"(8, 2, 39)",0.0
shifted_gust_speed,"(8, 2, 40)",0.0
shifted_gust_speed,"(8, 2, 41)",0.0
shifted_gust_speed,"(8, 2, 42)",0.0
shifted_gust_speed,"(8, 2, 43)",0.0
shifted_gust_speed,"(8, 2, 44)",0.0
shifted_gust_speed,"(8, 2, 45)",0.0
shifted_gust_speed,"(8, 2, 46)",0.0
shifted_gust_speed,"(8, 2, 47)",0.0
shifted_gust_speed,"(8, 2, 48)",0.0
shifted_gust_speed,"(8, 2, 49)",0.0
shifted_gust_speed,"(8, 2, 50)",0.0
shifted_gust_speed,"(8, 2, 51)",0.0
shifted_gust_speed,"(8, 2, 52)",0.0
shifted_gust_speed,"(8, 2, 53)",0.0
shifted_gust_speed,"(8, 2, 54)",0.0
shifted_gust_speed,"(8, 2, 55)",0.0
shifted_gust_speed,"(8, 2, 56)",0.0
shifted_gust_speed,"(8, 2, 57)",0.0
shifted_gust_speed,"(8, 2, 58)",0.0
shifted_gust_speed,"(8, 2, 59)",0.0
shifted_gust_speed,"(8, 2, 60)",0.0
shifted_gust_speed,"(8, 2, 61)",0.0
shifted_gust_speed,"(8, 2, 62)",0.0
shifted_gust_speed,"(8, 2, 63)",0.0
shifted_gust_speed,"(8, 2, 64)",0.0
shifted_gust_speed,"(8, 2, 65)",0.0
shifted_gust_speed,"(8, 2, 66)",0.0
shifted_gust_speed,"(8, 2, 67)",0.0
shifted_gust_speed,"(8, 2, 68)",0.0
shifted_gust_speed,"(8, 2, 69)",0.0
shifted_gust_speed,"(8, 2, 70)",0.0
shifted_gust_speed,"(8, 2, 71)",0.0
shifted_gust_speed,"(8, 2, 72)",0.0
shifted_gust_speed,"(8, 2, 73)",0.0
shifted_gust_speed,"(8, 2, 74)",0.0
shifted_gust_speed,"(8, 2, 75)",0.0
shifted_gust_speed,"(8, 2, 76)",0.0
shifted_gust_speed,"(8, 2, 77)",0.0
shifted_gust_speed,"(8, 2, 78)",0.0
shifted_gust_speed,"(8, 2, 79)",0.0
shifted_gust_speed,"(8, 2, 80)",0.0
shifted_gust_speed,"(8, 2, 81)",0.0
shifted_gust_speed,"(8, 2, 82)",0.0
shifted_gust_speed,"(8, 2, 83)",0.0
shifted_gust_speed,"(8, 2, 84)",0.0
shifted_gust_speed,"(8, 2, 85)",0.0
shifted_gust_speed,"(8, 2, 86)",0.0
shifted_gust_speed,"(8, 2, 87)",0.0
shifted_gust_speed,"(8, 2, 88)",0.0
shifted_gust_speed,"(8, 2, 89)",0.0
shifted_gust_speed,"(8, 2, 90)",0.0
shifted_gust_speed,"(8, 2, 91)",0.0
shifted_gust_speed,"(8, 2, 92)",0.0
shifted_gust_speed,"(8, 2, 93)",0.0
shifted_gust_speed,"(8, 2, 94)",0.0
shifted_gust_speed,"(8, 2, 95)",0.0
shifted_gust_speed,"(8, 2, 96)",0.0
shifted_gust_speed,"(8, 2, 97)",0.0
shifted_gust_speed,"(8, 2, 98)",0.0
shifted_gust_speed,"(8, 2, 99)",0.0
shifted_gust_speed,"(8, 2, 100)",0.0
shifted_gust_speed,"(8, 2, 101)",0.0
shifted_gust_speed,"(8, 2, 102)",0.0
shifted_gust_speed,"(8, 2, 103)",0.0
shifted_gust_speed,"(8, 2, 104)",0.0
shifted_gust_speed,"(8, 2, 105)",0.0
shifted_gust_speed,"(8, 2, 106)",0.0
shifted_gust_speed,"(8, 2, 107)",0.0
shifted_gust_speed,"(8, 2, 108)",0.0
shifted_gust_speed,"(8, 2, 109)",0.0
shifted_gust_speed,"(8, 2, 110)",0.0
shifted_gust_speed,"(8, 2, 111)",0.0
shifted_gust_speed,"(8, 2, 112)",0.0
shifted_gust_speed,"(8, 2, 113)",0.0
shifted_gust_speed,"(8, 2, 114)",0.0
shifted_gust_speed,"(8, 2, 115)",0.0
shifted_gust_speed,"(8, 2, 116)",0.0
shifted_gust_speed,"(8, 2, 117)",0.0
shifted_gust_speed,"(8, 2, 118)",0.0
shifted_gust_speed,"(8, 2, 119)",0.0
shifted_gust_speed,"(8, 2, 120)",0.0
shifted_gust_speed,"(8, 2, 121)",0.0
shifted_gust_speed,"(8, 2, 122)",0.0
shifted_gust_speed,"(8, 2, 123)",0.0
shifted_gust_speed,"(8, 2, 124)",0.0
shifted_gust_speed,"(8, 2, 125)",0.0
shifted_gust_speed,"(8, 2, 126)",0.0
shifted_gust_speed,"(8, 2, 127)",0.0
shifted_gust_speed,"(8, 2, 128)",0.0
shifted_gust_speed,"(8, 2, 129)",0.0
shifted_gust_speed,"(8, 2, 130)",0.0
shifted_gust_speed,"(8, 2, 131)",0.0
shifted_gust_speed,"(8, 2, 132)",0.0
shifted_gust_speed,"(8, 2, 133)",0.0
shifted_gust_speed,"(8, 2, 134)",0.0
shifted_gust_speed,"(8, 2, 135)",0.0
shifted_gust_speed,"(8, 2, 136)",0.0
shifted_gust_speed,"(8, 2, 137)",0.0
shifted_gust_speed,"(8, 2, 138)",0.0
shifted_gust_speed,"(8, 2, 139)",0.0
shifted_gust_speed,"(8, 2, 140)",0.0
shifted_gust_speed,"(8, 2, 141)",0.0
shifted_gust_speed,"(8, 2, 142)",0.0
shifted_gust_speed,"(8, 3, 1)",54.10128456790055
shifted_gust_speed,"(8, 3, 2)",52.48495876049688
shifted_gust_speed,"(8, 3, 3)",50.91692217832225
shifted_gust_speed,"(8, 3, 4)",49.39573213620603
shifted_gust_speed,"(8, 3, 5)",47.919989050528564
shifted_gust_speed,"(8, 3, 6)",46.48833515152252
shifted_gust_speed,"(8, 3, 7)",45.099453234045484
shifted_gust_speed,"(8, 3, 8)",43.75206544567432
shifted_gust_speed,"(8, 3, 9)",42.44493211100641
shifted_gust_speed,"(8, 3, 10)",41.17685059108588
shifted_gust_speed,"(8, 3, 11)",39.946654176905625
shifted_gust_speed,"(8, 3, 12)",38.75321101596688
shifted_gust_speed,"(8, 3, 13)",37.59542307090889
shifted_gust_speed,"(8, 3, 14)",36.472225109250445
shifted_gust_speed,"(8, 3, 15)",35.38258372331385
shifted_gust_speed,"(8, 3, 16)",34.3254963794295
shifted_gust_speed,"(8, 3, 17)",33.29999049554647
shifted_gust_speed,"(8, 3, 18)",32.30512254640015
shifted_gust_speed,"(8, 3, 19)",31.339977195414058
shifted_gust_speed,"(8, 3, 20)",30.40366645253671
shifted_gust_speed,"(8, 3, 21)",29.49532885723892
shifted_gust_speed,"(8, 3, 22)",28.614128685919894
shifted_gust_speed,"(8, 3, 23)",27.759255182992707
shifted_gust_speed,"(8, 3, 24)",0.0
shifted_gust_speed,"(8, 3, 25)",0.0
shifted_gust_speed,"(8, 3, 26)",0.0
shifted_gust_speed,"(8, 3, 27)",0.0
shifted_gust_speed,"(8, 3, 28)",0.0
shifted_gust_speed,"(8, 3, 29)",0.0
shifted_gust_speed,"(8, 3, 30)",0.0
shifted_gust_speed,"(8, 3, 31)",0.0
shifted_gust_speed,"(8, 3, 32)",0.0
shifted_gust_speed,"(8, 3, 33)",0.0
shifted_gust_speed,"(8, 3, 34)",0.0
shifted_gust_speed,"(8, 3, 35)",0.0
shifted_gust_speed,"(8, 3, 36)",0.0
shifted_gust_speed,"(8, 3, 37)",0.0
shifted_gust_speed,"(8, 3, 38)",0.0
shifted_gust_speed,"(8, 3, 39)",0.0
shifted_gust_speed,"(8, 3, 40)",0.0
shifted_gust_speed,"(8, 3, 41)",0.0
shifted_gust_speed,"(8, 3, 42)",0.0
shifted_gust_speed,"(8, 3, 43)",0.0
shifted_gust_speed,"(8, 3, 44)",0.0
shifted_gust_speed,"(8, 3, 45)",0.0
shifted_gust_speed,"(8, 3, 46)",0.0
shifted_gust_speed,"(8, 3, 47)",0.0
shifted_gust_speed,"(8, 3, 48)",0.0
shifted_gust_speed,"(8, 3, 49)",0.0
shifted_gust_speed,"(8, 3, 50)",0.0
shifted_gust_speed,"(8, 3, 51)",0.0
shifted_gust_speed,"(8, 3, 52)",0.0
shifted_gust_speed,"(8, 3, 53)",0.0
shifted_gust_speed,"(8, 3, 54)",0.0
shifted_gust_speed,"(8, 3, 55)",0.0
shifted_gust_speed,"(8, 3, 56)",0.0
shifted_gust_speed,"(8, 3, 57)",0.0
shifted_gust_speed,"(8, 3, 58)",0.0
shifted_gust_speed,"(8, 3, 59)",0.0
shifted_gust_speed,"(8, 3, 60)",0.0
shifted_gust_speed,"(8, 3, 61)",0.0
shifted_gust_speed,"(8, 3, 62)",0.0
shifted_gust_speed,"(8, 3, 63)",0.0
shifted_gust_speed,"(8, 3, 64)",0.0
shifted_gust_speed,"(8, 3, 65)",0.0
shifted_gust_speed,"(8, 3, 66)",0.0
shifted_gust_speed,"(8, 3, 67)",0.0
shifted_gust_speed,"(8, 3, 68)",0.0
shifted_gust_speed,"(8, 3, 69)",0.0
shifted_gust_speed,"(8, 3, 70)",0.0
shifted_gust_speed,"(8, 3, 71)",0.0
shifted_gust_speed,"(8, 3, 72)",0.0
shifted_gust_speed,"(8, 3, 73)",0.0
shifted_gust_speed,"(8, 3, 74)",0.0
shifted_gust_speed,"(8, 3, 75)",0.0
shifted_gust_speed,"(8, 3, 76)",0.0
shifted_gust_speed,"(8, 3, 77)",0.0
shifted_gust_speed,"(8, 3, 78)",0.0
shifted_gust_speed,"(8, 3, 79)",0.0
shifted_gust_speed,"(8, 3, 80)",0.0
shifted_gust_speed,"(8, 3, 81)",0.0
shifted_gust_speed,"(8, 3, 82)",0.0
shifted_gust_speed,"(8, 3, 83)",0.0
shifted_gust_speed,"(8, 3, 84)",0.0
shifted_gust_speed,"(8, 3, 85)",0.0
shifted_gust_speed,"(8, 3, 86)",0.0
shifted_gust_speed,"(8, 3, 87)",0.0
shifted_gust_speed,"(8, 3, 88)",0.0
shifted_gust_speed,"(8, 3, 89)",0.0
shifted_gust_speed,"(8, 3, 90)",0.0
shifted_gust_speed,"(8, 3, 91)",0.0
shifted_gust_speed,"(8, 3, 92)",0.0
shifted_gust_speed,"(8, 3, 93)",0.0
shifted_gust_speed,"(8, 3, 94)",0.0
shifted_gust_speed,"(8, 3, 95)",0.0
shifted_gust_speed,"(8, 3, 96)",0.0
shifted_gust_speed,"(8, 3, 97)",0.0
shifted_gust_speed,"(8, 3, 98)",0.0
shifted_gust_speed,"(8, 3, 99)",0.0
shifted_gust_speed,"(8, 3, 100)",0.0
shifted_gust_speed,"(8, 3, 101)",0.0
shifted_gust_speed,"(8, 3, 102)",0.0
shifted_gust_speed,"(8, 3, 103)",0.0
shifted_gust_speed,"(8, 3, 104)",0.0
shifted_gust_speed,"(8, 3, 105)",0.0
shifted_gust_speed,"(8, 3, 106)",0.0
shifted_gust_speed,"(8, 3, 107)",0.0
shifted_gust_speed,"(8, 3, 108)",0.0
shifted_gust_speed,"(8, 3, 109)",0.0
shifted_gust_speed,"(8, 3, 110)",0.0
shifted_gust_speed,"(8, 3, 111)",0.0
shifted_gust_speed,"(8, 3, 112)",0.0
shifted_gust_speed,"(8, 3, 113)",0.0
shifted_gust_speed,"(8, 3, 114)",0.0
shifted_gust_speed,"(8, 3, 115)",0.0
shifted_gust_speed,"(8, 3, 116)",0.0
shifted_gust_speed,"(8, 3, 117)",0.0
shifted_gust_speed,"(8, 3, 118)",0.0
shifted_gust_speed,"(8, 3, 119)",0.0
shifted_gust_speed,"(8, 3, 120)",0.0
shifted_gust_speed,"(8, 3, 121)",0.0
shifted_gust_speed,"(8, 3, 122)",0.0
shifted_gust_speed,"(8, 3, 123)",0.0
shifted_gust_speed,"(8, 3, 124)",0.0
shifted_gust_speed,"(8, 3, 125)",0.0
shifted_gust_speed,"(8, 3, 126)",0.0
shifted_gust_speed,"(8, 3, 127)",0.0
shifted_gust_speed,"(8, 3, 128)",0.0
shifted_gust_speed,"(8, 3, 129)",0.0
shifted_gust_speed,"(8, 3, 130)",0.0
shifted_gust_speed,"(8, 3, 131)",0.0
shifted_gust_speed,"(8, 3, 132)",0.0
shifted_gust_speed,"(8, 3, 133)",0.0
shifted_gust_speed,"(8, 3, 134)",0.0
shifted_gust_speed,"(8, 3, 135)",0.0
shifted_gust_speed,"(8, 3, 136)",0.0
shifted_gust_speed,"(8, 3, 137)",0.0
shifted_gust_speed,"(8, 3, 138)",0.0
shifted_gust_speed,"(8, 3, 139)",0.0
shifted_gust_speed,"(8, 3, 140)",0.0
shifted_gust_speed,"(8, 3, 141)",0.0
shifted_gust_speed,"(8, 3, 142)",0.0
shifted_gust_speed,"(8, 4, 1)",54.10128456790055
shifted_gust_speed,"(8, 4, 2)",52.48495876049688
shifted_gust_speed,"(8, 4, 3)",50.91692217832225
shifted_gust_speed,"(8, 4, 4)",49.39573213620603
shifted_gust_speed,"(8, 4, 5)",47.919989050528564
shifted_gust_speed,"(8, 4, 6)",46.48833515152252
shifted_gust_speed,"(8, 4, 7)",45.099453234045484
shifted_gust_speed,"(8, 4, 8)",43.75206544567432
shifted_gust_speed,"(8, 4, 9)",42.44493211100641
shifted_gust_speed,"(8, 4, 10)",41.17685059108588
shifted_gust_speed,"(8, 4, 11)",39.946654176905625
shifted_gust_speed,"(8, 4, 12)",38.75321101596688
shifted_gust_speed,"(8, 4, 13)",37.59542307090889
shifted_gust_speed,"(8, 4, 14)",36.472225109250445
shifted_gust_speed,"(8, 4, 15)",35.38258372331385
shifted_gust_speed,"(8, 4, 16)",34.3254963794295
shifted_gust_speed,"(8, 4, 17)",33.29999049554647
shifted_gust_speed,"(8, 4, 18)",32.30512254640015
shifted_gust_speed,"(8, 4, 19)",31.339977195414058
shifted_gust_speed,"(8, 4, 20)",30.40366645253671
shifted_gust_speed,"(8, 4, 21)",29.49532885723892
shifted_gust_speed,"(8, 4, 22)",28.614128685919894
shifted_gust_speed,"(8, 4, 23)",27.759255182992707
shifted_gust_speed,"(8, 4, 24)",0.0
shifted_gust_speed,"(8, 4, 25)",0.0
shifted_gust_speed,"(8, 4, 26)",0.0
shifted_gust_speed,"(8, 4, 27)",0.0
shifted_gust_speed,"(8, 4, 28)",0.0
shifted_gust_speed,"(8, 4, 29)",0.0
shifted_gust_speed,"(8, 4, 30)",0.0
shifted_gust_speed,"(8, 4, 31)",0.0
shifted_gust_speed,"(8, 4, 32)",0.0
shifted_gust_speed,"(8, 4, 33)",0.0
shifted_gust_speed,"(8, 4, 34)",0.0
shifted_gust_speed,"(8, 4, 35)",0.0
shifted_gust_speed,"(8, 4, 36)",0.0
shifted_gust_speed,"(8, 4, 37)",0.0
shifted_gust_speed,"(8, 4, 38)",0.0
shifted_gust_speed,"(8, 4, 39)",0.0
shifted_gust_speed,"(8, 4, 40)",0.0
shifted_gust_speed,"(8, 4, 41)",0.0
shifted_gust_speed,"(8, 4, 42)",0.0
shifted_gust_speed,"(8, 4, 43)",0.0
shifted_gust_speed,"(8, 4, 44)",0.0
shifted_gust_speed,"(8, 4, 45)",0.0
shifted_gust_speed,"(8, 4, 46)",0.0
shifted_gust_speed,"(8, 4, 47)",0.0
shifted_gust_speed,"(8, 4, 48)",0.0
shifted_gust_speed,"(8, 4, 49)",0.0
shifted_gust_speed,"(8, 4, 50)",0.0
shifted_gust_speed,"(8, 4, 51)",0.0
shifted_gust_speed,"(8, 4, 52)",0.0
shifted_gust_speed,"(8, 4, 53)",0.0
shifted_gust_speed,"(8, 4, 54)",0.0
shifted_gust_speed,"(8, 4, 55)",0.0
shifted_gust_speed,"(8, 4, 56)",0.0
shifted_gust_speed,"(8, 4, 57)",0.0
shifted_gust_speed,"(8, 4, 58)",0.0
shifted_gust_speed,"(8, 4, 59)",0.0
shifted_gust_speed,"(8, 4, 60)",0.0
shifted_gust_speed,"(8, 4, 61)",0.0
shifted_gust_speed,"(8, 4, 62)",0.0
shifted_gust_speed,"(8, 4, 63)",0.0
shifted_gust_speed,"(8, 4, 64)",0.0
shifted_gust_speed,"(8, 4, 65)",0.0
shifted_gust_speed,"(8, 4, 66)",0.0
shifted_gust_speed,"(8, 4, 67)",0.0
shifted_gust_speed,"(8, 4, 68)",0.0
shifted_gust_speed,"(8, 4, 69)",0.0
shifted_gust_speed,"(8, 4, 70)",0.0
shifted_gust_speed,"(8, 4, 71)",0.0
shifted_gust_speed,"(8, 4, 72)",0.0
shifted_gust_speed,"(8, 4, 73)",0.0
shifted_gust_speed,"(8, 4, 74)",0.0
shifted_gust_speed,"(8, 4, 75)",0.0
shifted_gust_speed,"(8, 4, 76)",0.0
shifted_gust_speed,"(8, 4, 77)",0.0
shifted_gust_speed,"(8, 4, 78)",0.0
shifted_gust_speed,"(8, 4, 79)",0.0
shifted_gust_speed,"(8, 4, 80)",0.0
shifted_gust_speed,"(8, 4, 81)",0.0
shifted_gust_speed,"(8, 4, 82)",0.0
shifted_gust_speed,"(8, 4, 83)",0.0
shifted_gust_speed,"(8, 4, 84)",0.0
shifted_gust_speed,"(8, 4, 85)",0.0
shifted_gust_speed,"(8, 4, 86)",0.0
shifted_gust_speed,"(8, 4, 87)",0.0
shifted_gust_speed,"(8, 4, 88)",0.0
shifted_gust_speed,"(8, 4, 89)",0.0
shifted_gust_speed,"(8, 4, 90)",0.0
shifted_gust_speed,"(8, 4, 91)",0.0
shifted_gust_speed,"(8, 4, 92)",0.0
shifted_gust_speed,"(8, 4, 93)",0.0
shifted_gust_speed,"(8, 4, 94)",0.0
shifted_gust_speed,"(8, 4, 95)",0.0
shifted_gust_speed,"(8, 4, 96)",0.0
shifted_gust_speed,"(8, 4, 97)",0.0
shifted_gust_speed,"(8, 4, 98)",0.0
shifted_gust_speed,"(8, 4, 99)",0.0
shifted_gust_speed,"(8, 4, 100)",0.0
shifted_gust_speed,"(8, 4, 101)",0.0
shifted_gust_speed,"(8, 4, 102)",0.0
shifted_gust_speed,"(8, 4, 103)",0.0
shifted_gust_speed,"(8, 4, 104)",0.0
shifted_gust_speed,"(8, 4, 105)",0.0
shifted_gust_speed,"(8, 4, 106)",0.0
shifted_gust_speed,"(8, 4, 107)",0.0
shifted_gust_speed,"(8, 4, 108)",0.0
shifted_gust_speed,"(8, 4, 109)",0.0
shifted_gust_speed,"(8, 4, 110)",0.0
shifted_gust_speed,"(8, 4, 111)",0.0
shifted_gust_speed,"(8, 4, 112)",0.0
shifted_gust_speed,"(8, 4, 113)",0.0
shifted_gust_speed,"(8, 4, 114)",0.0
shifted_gust_speed,"(8, 4, 115)",0.0
shifted_gust_speed,"(8, 4, 116)",0.0
shifted_gust_speed,"(8, 4, 117)",0.0
shifted_gust_speed,"(8, 4, 118)",0.0
shifted_gust_speed,"(8, 4, 119)",0.0
shifted_gust_speed,"(8, 4, 120)",0.0
shifted_gust_speed,"(8, 4, 121)",0.0
shifted_gust_speed,"(8, 4, 122)",0.0
shifted_gust_speed,"(8, 4, 123)",0.0
shifted_gust_speed,"(8, 4, 124)",0.0
shifted_gust_speed,"(8, 4, 125)",0.0
shifted_gust_speed,"(8, 4, 126)",0.0
shifted_gust_speed,"(8, 4, 127)",0.0
shifted_gust_speed,"(8, 4, 128)",0.0
shifted_gust_speed,"(8, 4, 129)",0.0
shifted_gust_speed,"(8, 4, 130)",0.0
shifted_gust_speed,"(8, 4, 131)",0.0
shifted_gust_speed,"(8, 4, 132)",0.0
shifted_gust_speed,"(8, 4, 133)",0.0
